did,beta_merit,n_posts_analyzed
did:plc:fj276kqcohpmdhtqnkh7perf,2.6682114672305772,2
did:plc:fj2aib4urmx3fszhjvunzhff,3.435392898133906,2
did:plc:fj2ctfayufazyhzq23wshv54,1.4621721203606977,56
did:plc:fj3my5utbf7oylljqipjkxrs,16.139177588797683,69
did:plc:fj43lkz2gz7a6dhwqk5eqvrj,2.7670354716553893,46
did:plc:fj4prngnlhyjn74upbymjnju,12.076138604136531,37
did:plc:fj7djpu3dgyxcm7crnl5wnez,0.25655428929442115,276
did:plc:fj7gnda34qbyzi5s3qjph2et,5.3516928092281075,2
did:plc:fj7hiipttaljp2h7ixka7cs4,12.925049185000999,6
did:plc:fj7spazyhgkb3vuziubykii3,46.71893726998113,13
did:plc:fjaaeloqwj3bo6xrptafxvn2,5.708589975919502,19
did:plc:fjagtvuy4dkjenwiwawjujjl,39.76029906697106,13
did:plc:fjavshxv4kzpcp5vyfxret5d,10.330069613605934,11
did:plc:fjaz5rghgljsinyukr3c4kvk,27.683888223740873,9
did:plc:fjb5ci33ru5ncdzpzxp4f5pk,0.8976069469069191,308
did:plc:fjbkbg7bbmrxkzzga7fn5nt5,13.10844636087914,4
did:plc:fjblcdbjgljemvbenzu27kln,509.69769891978945,1
did:plc:fjcir4gsijrflom3bxdenb2g,1.4253547209758448,2
did:plc:fjcjkmfhcuipncex3bvbmrdk,5.6255717924590884,3
did:plc:fjd5rmoam57ucvki2lb5o3ds,7.982404016016587,4
did:plc:fjd73jp55lqrtfaj5kqa55cl,42.30871630446987,6
did:plc:fjd7spo2z3pzjbnvihzwymrd,9.207241707807333,3
did:plc:fjddtf3ijd3p5yzx5qjotpp6,7.518915292088962,6
did:plc:fjdthseze54wchn7tl6drwc6,2.8923275562028876,40
did:plc:fje52gysccsq7d5sm637wusg,7.040718722246399,2
did:plc:fjefprigdn7xsonceazczja7,0.604914896027148,671
did:plc:fjeq7scipthphqdjjnktz3kj,7.70109179842595,2
did:plc:fjf6ew3gpk74kbkdinzne5mx,11.988293332188457,3
did:plc:fjfdqmfxlzgj2a6fu2wu5eqp,6.993174724256565,3
did:plc:fjfj6b4lbvmhsc6chzqoulw3,82.74781609308262,2
did:plc:fjg5hbamm6swypdttxqyv3ne,38.44076081421383,34
did:plc:fjghpydv2qfaqdpo7lqvli36,121.11318606350753,4
did:plc:fjgyjnafwtfsdwscrs2vhjge,41.31299730469645,2
did:plc:fjgzpifsl2ooh5zhjis6wbxp,5.894940420834543,1
did:plc:fjh4ikqoouh6govchxlpyvy4,49.96821899519648,1
did:plc:fjhcspia5gpn33iugbbeswuq,2.0391883545774925,104
did:plc:fjhy4pmtv7ws6to53gc3eesj,30.82038955530961,5
did:plc:fji27tmf5mynmv3wipvwfdfv,4.9182800031833365,3371
did:plc:fji2vg2hl4hqhbmwl72pbu64,0.5336616067371992,99
did:plc:fji55d72c3vpoua32wvdqu4m,5.246937754205454,4
did:plc:fjifl27ksfc6lhftlo5a3ww4,12.589191187686678,3
did:plc:fjimkdbkukpnfpriofsmyzlf,92.63839174529454,6
did:plc:fjiupdolgwv45olxgrqgfhjk,2.0515510534662726,3855
did:plc:fjj3ilwxqjqeet276tiq2qqv,10.795858151433592,34
did:plc:fjjkqutci3cw57gkzmdci56d,69.63226359070272,22
did:plc:fjjwfbpigexdhjebeoiizca2,0.7866730196584655,448
did:plc:fjkbsq34ufp2gl3djufnph35,8.763660811254958,2
did:plc:fjkgwtx4x6rydqrnmzn4f6ry,0.5890949308053216,259
did:plc:fjkkmysbfwhqdm24vnm3t4kp,2.306508892191353,16
did:plc:fjkqcm6izxzzadatlq3tcuge,5.38052069397412,2
did:plc:fjksmqzmfhxqxazbehktiqom,22.080040281801303,24
did:plc:fjkwnnrtmuqk4utvindtb36e,4.385902987491937,20
did:plc:fjl3elqvocptqfdi6zp37r7b,8.005398890226322,99
did:plc:fjl3jngcf5nbcrlwsm3plpw7,9.983334632704004,32
did:plc:fjlm56anoqhlgz3pge7puukk,2.8980205047202268,67
did:plc:fjm5wx4km33j23q7tr6stdxy,7.7717212032952725,23
did:plc:fjmbrt554dgyovu7wrppynw2,10.323761509859889,10
did:plc:fjnzur565q23hemdcoedqxxr,53.839327029596724,24
did:plc:fjocofg4znsiixvhezoqghz5,0.39189758263336555,1366
did:plc:fjoelguy3lspcd4mb6yclk5i,7.4209081007337385,101
did:plc:fjooflklhmsnglsy3xfu5lkj,61.86905724539144,7
did:plc:fjowgin5glkixeg2o3ttfwhk,29.590551668240906,24
did:plc:fjpktll6k5a426ep6woenjat,1.3190781460233032,57
did:plc:fjqjwi6xxyehrkm6joqenhcu,13.583946746707246,2
did:plc:fjqr5fmlbhuqr3cljpqi5yqn,22.370663480109304,2
did:plc:fjrcruy34h4zovllrgfmae7c,2.818554052079448,142
did:plc:fjtwfbx2iurvyfftqx5cfphn,4.560992443868747,1
did:plc:fju2t2yj4xj25hrhhi6xlg72,1.6141314152104402,598
did:plc:fjuccexhzwlpneoqid4x5jra,17.04605619787947,37
did:plc:fjuk4kzqyvbk4dg5r3c7cums,2.0996947996395776,1
did:plc:fjvafi5dza5ncs6awselh5va,24.738823577331214,18
did:plc:fjvzfwvs2fth4wj7tq7qkucc,1.3463723701157135,143
did:plc:fjwmwh234xfe33enzzvyb7s2,6.0556246162509035,112
did:plc:fjwyuskg47622cq3fm2sofwd,1.9897948264442964,82
did:plc:fjxgqzqtmtvrpxgcmhlsbhb5,1.3794250444446028,80
did:plc:fjxxrpznhne7yw3ranpfboee,9.11882960022171,33
did:plc:fjy6irjcf5ppn6baxxr54sad,29.978394832946847,8
did:plc:fjyc2fgsaiwvnbwwp6d757ps,9.1452806429253,199
did:plc:fjye6cgixsgbtfa3pfbaeuko,106.72999700469929,8
did:plc:fjyfnoknq6zuozctzp6swjwt,0.47404460295176803,120
did:plc:fjynhmrrgr6iwtdtfourbzs4,42.16558012384664,1
did:plc:fjyrvrecepxnxzrlqiwu3vou,18.9705998023717,1
did:plc:fk23qpgpbdqzbuiv7vynumnu,67.89392489232746,2
did:plc:fk2mqyn5zphv44rxhwt6eg7l,0.573469145696085,67
did:plc:fk323uqn2nl6rejamzi5ipvd,1.2095077065188309,16
did:plc:fk354tunpozvcwzsls42ob3b,6.1312457762049934,2
did:plc:fk3ag22defsatcidslred24c,1.5320053869623138,118
did:plc:fk3jzhcdhsea6bco5wt2sx4y,2.047520747036271,148
did:plc:fk3y4ne7qt6nretktynkqn6l,15.482018544215165,2
did:plc:fk3z274ne4tq5onzusdaytc7,9.409882992648013,4
did:plc:fk4dhgyts3kvsnrupwushveg,43.6531171120591,85
did:plc:fk4hnqqo6h5cyk7xqjsejj3d,70.71263702141607,5
did:plc:fk56ql2ltrzfayih4y3sowur,34.298633412647725,5
did:plc:fk6etu4vkjgy4my5vi5tpn7n,53.048809951689634,3
did:plc:fk6jif2mrkesj6w7tg4jkkq7,2.928814753583098,409
did:plc:fk6mzqvjxkymscmndd5daqon,6.77247333174112,1
did:plc:fk7cgbofj3hefgr3ketqmtla,49.958252190842146,7
did:plc:fk7gjyq4df2ibiykdtvqoogx,49.17798532990567,13
did:plc:fk7ijlcuof2grwloqd2a7leu,6.901619590281282,348
did:plc:fk7qgo6a43beqztghuma3ieg,20.991697432100615,2
did:plc:fk7wjsb44qw5t4rbsy323dzm,5.967982626223158,10
did:plc:fk7wlgwgi44n7krcwtft734b,14.115038514369035,11
did:plc:fkazdjzjmxdt2iopw67yf47j,1.1127939506977333,62
did:plc:fkbab7vupe5cog772xqu6mfw,11.69308625915156,16
did:plc:fkbc5en2rb5ehqnswvuhsh3n,14.358404040992381,11
did:plc:fkbp7v5uf7wqublq6hdw4wq5,0.9667948851816186,251
did:plc:fkc2mx44zv3hd4o5wwdbnfh2,15.184910653657811,14
did:plc:fkccd4idgeac4pjjxmozqpig,0.697917537114854,579
did:plc:fkcmnf55h6jmpwshch5lpbkz,9.02900574966143,45
did:plc:fkdbuw67zladrjngan2dlkat,6.684425430651644,2
did:plc:fke3vmsjbuilmy3fhltpg55k,33.53756812826678,3
did:plc:fkeluqota3pvtt7pgki6iojq,19.39199200862784,3
did:plc:fkf5u5kfs2q2bfevqmadtqdg,0.7025513763166134,279
did:plc:fkfaenxlpolot5ozsbj2q3uf,31.910480399406545,1
did:plc:fkfoxlhau2uz3hf6bmtfntrz,55.71951908238234,4
did:plc:fkfsf4nwft45aoai3njclgv5,0.6043040577191671,14
did:plc:fkgnv2pjt677abhqgypb3f32,4.438432873476489,25
did:plc:fkgpiafnao7kuo5vcieh73ef,19.00503253192927,3
did:plc:fkgvtdlvenamhycyfcaqgvks,25.1468567893017,58
did:plc:fkhnjoczgpkqnmtlkfv4jhjh,117.6814000195497,1
did:plc:fkhxglj74zbvkvctsux6n2cx,1.8774572277328707,1
did:plc:fki64zyynzoverurflttusr7,0.6865492539420992,441
did:plc:fkiejtd73cte2c4tvxa2xyaq,0.3211634807503424,1268
did:plc:fkieonsi5arr6cfa6ehnnv3a,1743.2167234804342,4
did:plc:fkilkf4oovwuvw2dwgwcpldl,10.386479888103105,37
did:plc:fkinqcsbvpfpx3yk4t5ejxw5,28.047069270472868,11
did:plc:fkiwa7rgo2nexsmnziymow3k,2.673413067903771,19
did:plc:fkix3vevpj224nqeqp2maaga,11.172078131313741,2
did:plc:fkj5ytfohhvmavvbimsupnut,16.45023673600957,316
did:plc:fkjfgyy36mxf7rdcrajneiyd,298.74169845946625,8
did:plc:fkjmggfiwic6etalwormcew7,2.4688393409235725,78
did:plc:fkjmjwuwzd4ts3dkz4rzcdei,8.46474902892208,135
did:plc:fkjvjrei3pr5u6rhcqsn77e3,7.77953742639928,74
did:plc:fkkiqcj75mwhqpe7al3daxpu,24.788453491245328,4
did:plc:fkl6nf6t3ff74z5sv63oiyww,18.490591148741935,2
did:plc:fklmdywo6aw3nc7v4cuz5ipo,25.04105997683632,1
did:plc:fkm7hk766bpvn6kt523q623h,18.146817945588804,2
did:plc:fkmrbdlv2yoo5iebg4j6eqjh,15.162171740153179,1
did:plc:fkmwinm2skxukydpqaotqq2t,26.15596774978907,4
did:plc:fknizyp22bxlxpvrsesajel4,4.873067858432717,1
did:plc:fkntcrc3yykqg3y6zwuovyxo,5.269741190265017,1
did:plc:fkoj7gbiw4g6ykmr4z6g4ss4,22.128246466080803,19
did:plc:fkoyd4h4euo6gdl3rf6jd2xy,6.302855381899436,2
did:plc:fkp3bmnnmmsyv6j56ukdkljb,0.9324317428943908,562
did:plc:fkpg2nmdux5jxsykgsicpjkq,137.5278069442519,30
did:plc:fkphhdkwpeer65zv2ybo7emg,0.5062934807089945,905
did:plc:fkpnckg4eqizwxmgrxrgwyxo,0.28786907441247583,1766
did:plc:fkq3fec6vb7exawkgw5ichtr,1.1169308223632974,1
did:plc:fkqcg6tc43lppcekmdsa2qr4,2.1343417959059696,9
did:plc:fkqdhwuykruhc5dnc5jn2zno,12.446396830044543,9
did:plc:fkqeby2bjt6shokaohta2x57,5.104626768532042,1
did:plc:fkrbombl6bvwna3em4amvugq,1.7007576404153835,1
did:plc:fksmiio7znbtlq55sw4pocaw,7.359176948203918,7
did:plc:fkspjrkyyyahaxttlaxu5msf,4.3656915896325,4
did:plc:fktgp3hjrehxyo7qd2i7smvu,29.813941039794308,1
did:plc:fktgrae7pewis6wc7jlibkax,8.143327419106068,2
did:plc:fku4wmt4thq67rnqrzot2nbx,0.9130962698957502,495
did:plc:fku4x3v5mz2uxd2ih5jo3owz,29.834402135179193,18
did:plc:fku7jwhidy77j654tekagjqw,0.5789617772079562,1
did:plc:fkuh753wibr5mp55q62dei6r,18.93857430306308,3
did:plc:fkulffttws7nrqt6cpy2x2cw,15.07822837921297,16
did:plc:fkundyaickk7mlnrjb25r3hw,5.753773898655057,98
did:plc:fkvn2anjqb4ccuvijosv3tyr,13.292049129060278,154
did:plc:fkvoozjbd2loqd3kzbwu7l5c,6.432041536848667,14
did:plc:fkvvebb2qqpbiujexzorrykp,12.019187067070655,3
did:plc:fkw3vmupj27ei62z3d25r34b,0.6913680807289838,349
did:plc:fkw4zeckbuo3lkqjsxyux3e6,1.862155196349663,13
did:plc:fkwl6tbnev3vdx63bippmscy,27.266857653037803,16
did:plc:fkwn534te73kzmnzsohiccu3,9.964020979588929,3
did:plc:fky3bthfnzam2u3gxycsz7t2,30.378822855511252,67
did:plc:fkyiqcmbomwslwxiygfnxn4h,8.063287230472866,8
did:plc:fkyoaxwzq35j4l6d3ny4pvrg,3.178588361357358,67
did:plc:fkypjs35pmbejyl5nzjk4r7x,1.6392156859996285,22
did:plc:fkypuisbwvu3tfx4xti462ia,1.085351189616672,80
did:plc:fkzte5rv2k3sarvbu5bpv3yz,1.7912349971800494,7
did:plc:fl2kr5niqy77ebtvvxhk7mla,63.87016680655354,2
did:plc:fl33i2j6yo4lmhpdrzoynwea,2.286454614318794,1
did:plc:fl34omekub3n3l57a3kppuoj,626.737363944779,5
did:plc:fl3hwkizwzzrfmm2dmjvejq6,1.8785438777255743,21
did:plc:fl3jzqezenzzedvxilwbq37y,75.18496648176843,2
did:plc:fl5cuvyvlmgnnvk724mogchm,3.621393245141888,1
did:plc:fl5h2twle7dedvzrork67roj,18.48916327178885,32
did:plc:fl5pyb6ymxrzionkolvn7jpq,3.1464462542131795,22
did:plc:fl5ztptq45qb2qbyo2wkojjk,137.90867060055314,9
did:plc:fl62y4qz42iivzwiwosegfzt,118.5067096715854,5
did:plc:fl6e6m27uxpnjzc33j5ywlik,12.011052033244274,9
did:plc:fl6jmvtczt776nb6w6rjco32,25.525518552656298,3
did:plc:fl6xvsneko2e7wryimmdyum6,18.882810089483105,24
did:plc:fl72pegtpsjrx7uopvilx6su,0.40319516852311027,865
did:plc:fl7as2spyydk2hb3btjkpt5f,4.545395679439204,6
did:plc:fl7bpvmwoksi3cx6lbox6lzh,13.255731060729119,102
did:plc:fl7fcw26kxjdadnati7umjog,29.380769160211642,8
did:plc:fl7qfjm257n2u6shp5vh4gtw,39.03306506354171,7
did:plc:fl7sebnbuslhprdscmz6vetx,10.108842809198872,5
did:plc:flallcprjnuvvwctlcchhmk6,6.236515113113602,55
did:plc:flck2ns3su7kdx7xi5upctye,8.32887378154314,25
did:plc:flczgiu3a2jqmqlk54qnbf4c,8.534875605224812,128
did:plc:fldpue6iblblysw6tk4eptvz,5.134891034803205,2
did:plc:fleaqu2yloy5vpnb3wamdp6m,9.258818043388475,160
did:plc:flednfttlu4ybol3iuayy5h3,18.456878586963327,1
did:plc:flermgkqartv6dd6ggug6gn2,1.1237849387524381,59
did:plc:flf6psswff4w244v5oyyyaqt,34.3684591340755,2
did:plc:flfa7b6kgjqp3bbh223tmpjk,2.1005272409804245,11763
did:plc:flfn36m5wkevrfphszsfltg6,17.122770591088372,47
did:plc:flfo53jgybkw65vfv3n7rzbt,13.387307419406904,6
did:plc:flfsbdyybfkte7ht4yzjvaan,1.9701157181784847,33
did:plc:flfu56mhhjjn2tld6u6t7fsz,1.8895751825215077,317
did:plc:flg64eze4ob3qwkupfxfbwcj,20.228824250960095,29
did:plc:flge3s7cpcrjwfkf6ib66qqr,301.79956993362,19
did:plc:flgj4gcfizo2hvnt3h3oklgg,0.6666719090655295,302
did:plc:flha2obcsrr5cbkivhf3paui,83.893949735614,3
did:plc:flhfhonclfbkb7a24iytwd5y,3.871400432799221,1
did:plc:flhlhtlwyeq53nuxlui5khmw,47.566511560581844,2
did:plc:fligypawvgw45vtu4orwgohm,2.9532181733585507,1
did:plc:fligzw56v3hdz66q2wahtv5y,0.230846230505395,1765
did:plc:fliqzcf737gnquddwij4uew2,38.83208148371994,81
did:plc:fljc5onh7hqkbg37mktajcp6,9.382198020069623,1
did:plc:fljfg4q4ewypjov6vrg7up4x,0.11785798115913577,4240
did:plc:fljife3m7zcufbhe627w7czf,3.814406824538849,1
did:plc:fljolmpzzejsvrthx3psfigx,145.76204925821645,12
did:plc:fljur3ofdzehhfu3uaw4ngwm,5.648252185646152,1
did:plc:fljw3cwkm7lzx3pxaa4or5wu,0.22057906985031336,3061
did:plc:flkld6ot3qnpckjqkvvtzvfh,11.348752166704244,657
did:plc:flkotl4kqg3lwlesdnlgz5ha,1.1300781864841092,1
did:plc:flljyvdn7xlo7wle7gxmz2ae,11.92130778052744,3
did:plc:flm7ooehnmkjvkn2fdyonwro,7.245348856091194,18
did:plc:flmxf5vdfdx7e46nkk5kzawd,34.77753898179205,1
did:plc:fln3lweitnly6z5jhqxomwrj,14.543088384275045,1
did:plc:flno5vwkagzq6vrclypau32h,11.323562213233894,23
did:plc:flog3wwnin4kxwjgqzidtpco,30.512409398303475,7
did:plc:flor4qqn2btibpu2a7jii2z7,1.8530452443378778,12
did:plc:flp2x6ckqczfro5yhteqlmqa,6.464128222628895,65
did:plc:flp3zabflbqzio3vohtdxbnr,0.43982719232320083,1049
did:plc:flp57eqcaaj54cj6zlyxceuz,13.042178054364252,3
did:plc:flpfwd36ahipuslvlnnfciep,7.387880385193381,463
did:plc:flpsj6cwwqohemzwg7qiinkx,0.5450029325620729,811
did:plc:flpvqzeapz2r2ub2tjnj3wke,46.80317942836465,2
did:plc:flqbcfuzhkurgce6pxw763rn,0.739344316548528,362
did:plc:flqdhodb6zmamqmslqioxtwy,52.335017485001536,30
did:plc:flqtx3zgbp4lj2icjtrjvnoc,4.6237201885376695,2
did:plc:flqzi32ixjeme7qjonvp4zmc,0.5358123509741038,715
did:plc:flrm77bkzycdcpgk3icmavl6,2.5146764313752823,28
did:plc:flrvpkwibidxlxs47ggiotqv,7.991470287982701,1
did:plc:fls4c6qc2o2jpdkkdfh5ow3n,4.329703430102859,2
did:plc:flsggoqi5ca3tdkc7n35ucuz,1.2680263980392386,42
did:plc:flslhap3pinbfjffroxmjdcc,2.956440575259279,3
did:plc:flstla3vf27s7vpb4xeipci5,9.474618269336794,5
did:plc:fltdgj2d47op36zqfaborftb,1.0948979072931535,50
did:plc:flu6jnautdnrkepirs466yyn,45.74076693750645,18
did:plc:flu6kaeawchvvd6tz4jxfgii,4.271535644347474,10
did:plc:flusrq33s7l3ligh46e7lsw4,103.6743104521265,2
did:plc:flvgpcfgiaadsxvi47tzwdsp,9.674025880856998,7
did:plc:flwafq6yrwinixudnkngvmnr,46.877449288479404,10
did:plc:flwgfsh2mhpoqwjwwt2mesjv,5.40311228317638,1811
did:plc:flwmwgo2yvtdgy53zmqqhs7v,0.30870252973822176,205
did:plc:flx6itxhir3mjsji7lsf4m35,2.2458230945110635,304
did:plc:flxe2wsxsnxgkrh5wcnv7n43,1.2757817521909203,1
did:plc:flxjk74plkjuwlnpfr3y7bv7,19.12463653113904,4
did:plc:flxq4uyjfotciovpw3x3fxnu,2.587514328792305,475
did:plc:flyabnfludjlrwllo22mnnoj,4.845446942348003,1
did:plc:fm3555mzi6jeyyviykb7fldz,0.3925394848075507,1145
did:plc:fm355jnpdfurz6pkdmx4sz6g,1.3146691889316862,10
did:plc:fm3ao6auun4supe3w7lkzhd2,12.323949417643439,41
did:plc:fm3juhi7nynvv7r33k2p5wcn,1.5938734849342733,28
did:plc:fm3nngveasuw5pvez7vbcoi6,5.26924371560834,1
did:plc:fm3tc5ahmzznoc22itxvwhyq,17.201448729716425,7
did:plc:fm4eu5oiqubzk4fvisfyhw4l,11.477175558927836,115
did:plc:fm4qfmtmbpsg2oadsgkmir5c,12.296977248137097,4
did:plc:fm4r6f4z3p5s4bb65cyxlp7t,7.2426831717816,1
did:plc:fm4sj4lnlvrbxyzctc7ggu4d,2.2989869928557907,46
did:plc:fm4ta7mrwju5t4zygphycuo2,5.688911449784264,1
did:plc:fm5qrraopu4wcmvfifghiakp,38.66993141710277,2
did:plc:fm6ckt6caazrpxki3wsjdomp,157.11935529033113,2
did:plc:fm6wl3kjxigf5h5esy3g4akn,2.687170484785718,149
did:plc:fm75wz3ekp6bzoqgzjkn5syg,6.9961231445107535,678
did:plc:fm7idd7dcrkhfglpdnipntvu,77.21427027544196,1
did:plc:fm7s2q7eiymegzwggh6f3ymx,0.10308303245226755,2753
did:plc:fm7wzaqn4xcmxqpmraavcner,42.71061527833995,10
did:plc:fmaswgjlyb47min6d76ch6jp,22.391053678744033,8
did:plc:fmbmz563lduyxvnvedlnng5u,0.7049114889536461,1670
did:plc:fmdhbti2vzanhlbdx6cb7ntf,3.0812767220072224,99
did:plc:fmdhruqixfial5mmn3vrxdqj,1.0023503626549768,1
did:plc:fmdz4qjpvnjumekkycnfmigk,0.8506878062344042,57
did:plc:fme4dwdsyw5dvap36f275jwc,2.346752587420027,100
did:plc:fmeanplrelxky5skylyoqxnw,1.229240498794516,261
did:plc:fmf4vtwcipixbme4kxouoovn,28.730802482894465,28
did:plc:fmfh3vzcttiwfkoc73qj6h7p,9.757688589231487,299
did:plc:fmfpetfnlfccqvde6rlfczg3,1.9731904414510548,250
did:plc:fmfsi75a3mojfsdxfy4znjpo,0.3543278842596472,199
did:plc:fmgj4ty5kxpi2626n4hh7je4,5.550449202968229,1
did:plc:fmgo54e7fn7p44tme2ka3ljg,1.1744375943645884,150
did:plc:fmgp3kxg6h6dafab7txknzet,6.456534262627234,6
did:plc:fmh3y2xdg2njnowxxpm5tule,42.47813583157908,7
did:plc:fmhcivfv7wohipiuhxsh3cbj,27.37766536417732,39
did:plc:fmhe46zyhjsoj7z2bhqjrh3d,19.705059352757196,39
did:plc:fmi35xmosrxdppw2pgpbuypb,18.42745857383212,37
did:plc:fmiec3rzvlq247tbks6pqomq,1.4953408967960886,224
did:plc:fmiedxpb44ofb5xpayv23bb4,53.82946141979941,3
did:plc:fmitok22x5x7bittiml7oevx,5.539794228333688,2
did:plc:fmjo3shi2enqi6aji2hnbzdw,7.139580622919169,17
did:plc:fmjtgzse2reig2iiu3lc5dgz,35.98564921805005,63
did:plc:fmk3nkawczzbfvwm7tpxokju,38.19544921179494,1
did:plc:fmkkpgyk6frooa5q5veq2yqh,9.443588697789071,1
did:plc:fmljxdmqi4vncdye6hlcz3ou,42.01565803384297,2
did:plc:fmlptcjdonq52cfgttjr3blb,7.528334049459392,6
did:plc:fmltc55nwrmtz5nako7wdx5b,23.979538517027827,26
did:plc:fmmkojpvwuzk5ymrdpbk2i3j,13.08992846354552,2
did:plc:fmmmhtjube3kwaofvy6zbu6f,2.3576191050755386,16
did:plc:fmnjmlbheqpnyawz7la7cto7,7.408437973825255,5
did:plc:fmns72oit4df5lariakmw4kv,67.30496554107826,6
did:plc:fmny45m66iven7vcprb2ypjj,9.000147135165681,8
did:plc:fmnzdjmmmdpv2jj2ys2ufhnh,1.5621608772160822,84
did:plc:fmosfammueemuasthy2smg5c,1.854276803638196,1
did:plc:fmovbuzjd3qqkjoeux77riap,20.023300778396422,14
did:plc:fmozjpt6l3a2czpceyshuybe,18.163673094711505,40
did:plc:fmp5425hggplofcganhedqvt,0.6395050143552091,388
did:plc:fmposhdbfxhdr6qtheydshsr,0.3318508475066235,765
did:plc:fmpt3hjil3j55etlnv4q5xpu,118.99917720637973,2
did:plc:fmpxkdsdj4uddafdqdlc3kq7,13.758780310863495,3
did:plc:fmqq2ufrh53scvqlhpaswups,1.468787042052916,57
did:plc:fmrg67ylczkekl3odapuhxw5,163.13579725756213,7
did:plc:fmrw6kscjxyspt7lfrwxi634,0.24406615995867015,2586
did:plc:fmrzufv3sg7vsom7yscaseud,3.0533697127582085,6
did:plc:fmsbjci6pnzq5crjeyyod3wb,2.9298934521698095,1
did:plc:fmt45lsj2cvmgvbnd257xjn2,13.15314168997912,3
did:plc:fmtaiuscubeuovteyx7dfy4p,0.6655293052412089,375
did:plc:fmtbxlku7kyzzveghm55qvsw,105.76978103600787,6
did:plc:fmtt63pchlkiwptfkxafxvr6,2.2455596263318074,2
did:plc:fmuxc4mlsrc2copneoajugxd,3.011252429725903,1
did:plc:fmv62lhdmwc5edoysnxjfuda,408.59475387786586,1
did:plc:fmvmbdwawjxv3d5awfmpbij6,19.318826413343682,4
did:plc:fmvtfcimrakdc45obwj6u36i,11.898929897698213,11
did:plc:fmvue42embcr3wc2ihr6uiqq,1.0971329261518423,63
did:plc:fmvw5ovjt46vskdmg53ifs5m,11.718405080583631,16
did:plc:fmwgf3wy7g5bh4wcgbg5nl6n,9.696019844110367,11
did:plc:fmwt4ig7amz7kh4m46ftu5z7,2.107381366349178,2
did:plc:fmxafxoqqflyosr747radagx,57.45457247254465,3
did:plc:fmxxgcnrks73t4o4yypguegy,13.119556125649584,1
did:plc:fmyl474ckjatjzzigurznefv,3.2646382156664457,6
did:plc:fmymax5bb6f7ioemsb2rddi4,2.815425225353301,121
did:plc:fmytgzghl4bqq33447wvkugt,60.22021724736683,19
did:plc:fmz2xcpuie2oc7eujun6wcks,1.040394102590449,2
did:plc:fmz5cd6mh62u6bqpdovc524t,0.9885199205785914,81
did:plc:fmzxvkvyimbird5uamt3xmdx,8.262464731028164,326
did:plc:fn2s2xcxmwc3rqvap5k6wwuu,1.9172168467700212,147
did:plc:fn3ap4tas35yh5zmkik4qjy5,40.22839799468421,16
did:plc:fn3dzbkviib2frzyynpfunna,0.7929350256071952,113
did:plc:fn3m7pydcl26h7r6aq7fury3,5.827364121876613,2
did:plc:fn3mqnmg4ly4ujbalbqryuvu,9.470462479552369,11
did:plc:fn3piuv3hujqi2cl67qrx7mh,0.7302433089659268,295
did:plc:fn4guvcufg44i77cgmgl2k27,1.904189281637352,32
did:plc:fn4k4nwvgtf52ikr6uvyt2dz,5.317519318296763,1
did:plc:fn5ta4dg4dtclu2h46ssblb4,56.16405361577282,12
did:plc:fn5u57lzhk224xbls4at45e3,8.538586047168366,1
did:plc:fn63cu7w64imotcbtr5qnzog,3.2168479547655444,19
did:plc:fn7e7ishfckz7uvn2n7ffrii,5.742940836757301,9
did:plc:fn7gmsrozrf54vvm2ivgkqbb,101.13909707297464,80
did:plc:fnac6sns4ju24fboedeb5fcn,17.127944356153513,5
did:plc:fnafvuajlz5cmiytjfpyxq2w,0.9480544183564985,218
did:plc:fnb3bji66zdea3kcycxfseew,1.132165103715151,111
did:plc:fnb5g2su3od4elbnebior2ha,0.9037040597174923,290
did:plc:fnbmmgxxazozwncbp7dvjj76,21.972288647331847,8
did:plc:fncdarcfdpsj3ul2sua5baol,9.525864572433113,4
did:plc:fncfmabca6vyrmmilvsny2ng,0.2990653636620316,234
did:plc:fncnbpx37kvfzdl5snsf5vfk,26.362632069402057,4
did:plc:fnd3e36yjxf7md5ijsqdy4we,7.850702327317447,1
did:plc:fnd42cwktvwzdbe66yoc4pw6,2.31735791605253,13
did:plc:fndfmnzdildvn5lg6mmk4jr2,1.2838506967491126,238
did:plc:fndgdx6byw3pcwuuvbtsahy2,61.54543924873424,5
did:plc:fndogwdzt4wiytqpcncc47kn,4.627689334032036,4
did:plc:fnej4obvslyxohs3sn74mlcb,49.79789168001511,17
did:plc:fnet3q32yxkcrrpy4rcnfnlr,7.251020396644876,3
did:plc:fnf5ffpfs4v47gjonwqfxkjk,1.7528044071028035,7
did:plc:fnfc77cnucpox2jrjh54mt5n,41.09401436085198,4
did:plc:fnfwgcwdggtwyoprkg6vdcpd,4.376274746987832,138
did:plc:fngb4iwrdjcrtzkh5mkdngzk,13.718814337984671,15
did:plc:fngc7wnxlrxs36lnprcyycpg,2.0950902285332975,33
did:plc:fnhcjrfz4qs6d7xnmdcvxduj,12.406742157116073,131
did:plc:fnhd2ukuhpcjusx24gi2p4bx,11.951527500570554,6
did:plc:fnhn2a2rhhnybl65eojonzh2,46.88559541361647,1
did:plc:fnhxlrvsivlnrfs7dl45ycz5,29.721001651869617,11
did:plc:fnigqwbv44ncfbkvefbfuqs4,0.5132814438301327,970
did:plc:fnikeayncjdsqzarwqqr6lkv,2.45184958038226,120
did:plc:fnj2jnzlmssf7owfacbdmbp2,1.8781709726403617,22
